utterance,paraphrase,list_of_slots,intent
what is the  sunny  condition outlook for  Dundas Valley Conservation Area,Tell me what to expect in terms of sunny weather at Dundas Valley Conservation Area.,"['sunny || condition_description', 'Dundas Valley Conservation Area || geographic_poi']",GetWeather
what is the  sunny  condition outlook for  Dundas Valley Conservation Area,What is the projected forecast of sunshine at Dundas Valley Conservation Area?,"['sunny || condition_description', 'Dundas Valley Conservation Area || geographic_poi']",GetWeather
what is the  sunny  condition outlook for  Dundas Valley Conservation Area,Could you provide information on how bright it will be at Dundas Valley Conservation Area?,"['sunny || condition_description', 'Dundas Valley Conservation Area || geographic_poi']",GetWeather
what is the  sunny  condition outlook for  Dundas Valley Conservation Area,Is there a prediction of clear skies and sunshine for today's conditions at Dundas Valley Consevation Areais? ,"['sunny || condition_description', 'Dundas Valley Conservation Area || geographic_poi']",GetWeather
what is the  sunny  condition outlook for  Dundas Valley Conservation Area,What are the expected levels of sunlight available within  he area surroundingDundadeny,"['sunny || condition_description', 'Dundas Valley Conservation Area || geographic_poi']",GetWeather
what is the  sunny  condition outlook for  Dundas Valley Conservation Area,How much sun can I expect to see when going tofThe protecting acre around ivaleighs,"['sunny || condition_description', 'Dundas Valley Conservation Area || geographic_poi']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?","Can we expect snowfall in Port Armstrong on February 14th, 2021?","['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?","Is there a chance of snow in Port Armstrong on February 14th, 2021?","['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?","Will there be snow conditions in Port Armstrong on February 14th, 2021?","['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?","Could it potentially snow in Port Armstrong on February 14th, 2021?","['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?",Might we see some snowflakes falling in Port Armstrong on February the fourteenth of twenty twenty-one?,"['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?",Are there any chances for snowy weather in Port Armstrong on Valentine's Day this year?,"['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?",Could we anticipate snowy conditions in Port Aromstrong come this upcoming Valentines day?,"['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?",What is the likelihood of experiencing a snowy day at port armstrong during valentine's day?,"['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?",On the Valentine's Day along with my girlfriend will I see ice drapes shading everything white at port armstrong ?,"['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
"Will it be  snowy  on  february the 14th, 2021  in  Port Armstrong ?",Is it probable that it will be snowy if you happen to spend your time with your significant other at port-armstrong precisely during Valentine’s Day?,"['snowy || condition_description', 'february the 14th, 2021 || timeRange', 'Port Armstrong || city']",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,Is there going to be snow at this location by 3 o'clock?,"['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,Will the current location experience snowfall by 3 PM?,"['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,Can we expect snowfall at the current location at 3 o'clock?,"['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,Are we anticipating any snowfall at this place around 3 PM?,"['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,Do you think it will snow here around 3 o'clock?,"['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,Is there potential for a snowy weather condition in this area by 3 PM?,"['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,Will there be any presence of snowflake precipitation in this specific area at precisely three o’clock? ,"['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,"At exactly three, is it possible for us to witness flakes of ice falling from the sky here? ","['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,"Shall we see drops of frozen water falling down from above precisely as the clock strikes three, but only within these coordinates? ","['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
Will there be  snowfall  at the  current location  at  3 o'clock ?,"Would it be likely that when time reaches three o’clock, small white crystals would descend from above and touch ground within such specific geographic boundaries?","['snowfall || condition_description', 'current location || current_location', ""3 o'clock || timeRange""]",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,What will the weather be like in the U.S. Minor Outlying Islands on Jul. 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,Can you tell me about the weather in the U.S. Minor Outlying Islands on Jul. 17?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,I'm curious to know how the weather will be in the U.S. Minor Outlying Islands on Jul. 17.,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,Tell me what to expect for weather conditions in the U.S. Minor Outlying Islands on Jul. 17.,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,"Do you have any information regarding how is it going to be with regards to weather in the U.S, Minor Outlying Islands on July 17th?","['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,What can I anticipate as far as weather goes for USMOI (U.S.Minor Outlaying islands) on July seventeenth?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,What is expected from a meteorological standpoint of view for United States' minor outlaying islands at july's seventeenth day ?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,Could you give me an update on how things are looking with regard to USMOI's climate come July seventeenth?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,I'd like to know what kind of conditions are forecasted for United States' minor outlaying islands specifically at july's seventeenth.,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
How will be the weather in  U.S. Minor Outlying Islands  on  Jul. 17 ?,Can anyone provide details surrounding what it may look like outside during this date and time period over there?,"['U.S. Minor Outlying Islands || country', 'Jul. 17 || timeRange']",GetWeather
I need a table at a restaurant in  Montserrat,I am in search of a table at a restaurant in Montserrat.,['Montserrat || country'],GetWeather
I need a table at a restaurant in  Montserrat,I require seating at a restaurant in Montserrat.,['Montserrat || country'],GetWeather
I need a table at a restaurant in  Montserrat,"In Montserrat, I'm looking for a table reservation at a restaurant.",['Montserrat || country'],GetWeather
