utterance,paraphrase,list_of_slots,intent
What will the weather be  in 3 years   in  Eros   NC ?,What will the weather be in 3 years in Eros NC?,"['in 3 years  || timeRange', 'Eros || city', 'NC || state']",GetWeather
What will the weather be  in 3 years   in  Eros   NC ?,"What will the weather in Eros, NC be like in 3 years?","['in 3 years  || timeRange', 'Eros || city', 'NC || state']",GetWeather
What will the weather be  in 3 years   in  Eros   NC ?,What will the weather in Eros in 3 years?,"['in 3 years  || timeRange', 'Eros || city', 'NC || state']",GetWeather
What will the weather be  in 3 years   in  Eros   NC ?,What is the forecast for weather in Eros NC in the next 3 years?,"['in 3 years  || timeRange', 'Eros || city', 'NC || state']",GetWeather
What will the weather be  in 3 years   in  Eros   NC ?,"What will the weather be in the next 3 years in Eros, NC?","['in 3 years  || timeRange', 'Eros || city', 'NC || state']",GetWeather
What will the weather be  in 3 years   in  Eros   NC ?,How will the weather be in 3 years in Eros NC?,"['in 3 years  || timeRange', 'Eros || city', 'NC || state']",GetWeather
What will the weather be  in 3 years   in  Eros   NC ?,What is expected weather in Eros NC next 3 years?,"['in 3 years  || timeRange', 'Eros || city', 'NC || state']",GetWeather
What will the weather be  in 3 years   in  Eros   NC ?,What will the weather be like in Eros N.C. in 3 years?,"['in 3 years  || timeRange', 'Eros || city', 'NC || state']",GetWeather
What kind of  temperate  will be in  Slade ?,What kind of temperate will there be in Slade?,"['temperate || condition_temperature', 'Slade || city']",GetWeather
What kind of  temperate  will be in  Slade ?,What sort of temperate was in Slade?,"['temperate || condition_temperature', 'Slade || city']",GetWeather
What kind of  temperate  will be in  Slade ?,How are the temperate colors in Slade?,"['temperate || condition_temperature', 'Slade || city']",GetWeather
What kind of  temperate  will be in  Slade ?,What kind of temperate will be in Slade?,"['temperate || condition_temperature', 'Slade || city']",GetWeather
What kind of  temperate  will be in  Slade ?,What kind of temperate will be in slade?,"['temperate || condition_temperature', 'Slade || city']",GetWeather
What kind of  temperate  will be in  Slade ?,What kind of temperate will be in Slade?,"['temperate || condition_temperature', 'Slade || city']",GetWeather
What kind of  temperate  will be in  Slade ?,What kind of temperate will be in Slade?,"['temperate || condition_temperature', 'Slade || city']",GetWeather
What kind of  temperate  will be in  Slade ?,What kind of temperate sort will be in Slade?,"['temperate || condition_temperature', 'Slade || city']",GetWeather
What kind of  temperate  will be in  Slade ?,What kind of temperate will be there in Slade?,"['temperate || condition_temperature', 'Slade || city']",GetWeather
What kind of  temperate  will be in  Slade ?,What kind of temperate will be found in Slade?,"['temperate || condition_temperature', 'Slade || city']",GetWeather
How  hot  is it in  Hackamore,How hot is Hackamore?,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,How hot is Hackamore?,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,How hot is Hackamore?,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,How hot is Hackamore?,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,How hot is Hackamore?,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,How hot is Hackamore?,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,How hot is Hackamore?,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,Is Hackamore hot?,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,What is it like to travel with friends in Hackamore?,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,Is it hot in Hackamore?,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
is it  freezing  in  Prompton,Is it freezing outside in Prompton?,"['freezing || condition_temperature', 'Prompton || city']",GetWeather
is it  freezing  in  Prompton,is it freezing in Prompton but snow is still falling?,"['freezing || condition_temperature', 'Prompton || city']",GetWeather
is it  freezing  in  Prompton,"Is it freezing in Prompton, Essex?","['freezing || condition_temperature', 'Prompton || city']",GetWeather
is it  freezing  in  Prompton,Is it freezing in Prompton?,"['freezing || condition_temperature', 'Prompton || city']",GetWeather
is it  freezing  in  Prompton,Is it freezing in Prompton?,"['freezing || condition_temperature', 'Prompton || city']",GetWeather
is it  freezing  in  Prompton,Is it freezing in Prompton?,"['freezing || condition_temperature', 'Prompton || city']",GetWeather
is it  freezing  in  Prompton,Is it freezing in Prompton?,"['freezing || condition_temperature', 'Prompton || city']",GetWeather
is it  freezing  in  Prompton,Is it freezing in Prompton?,"['freezing || condition_temperature', 'Prompton || city']",GetWeather
is it  freezing  in  Prompton,Is freezing in Prompton possible?,"['freezing || condition_temperature', 'Prompton || city']",GetWeather
is it  freezing  in  Prompton,Is it freezing here in Prompton?,"['freezing || condition_temperature', 'Prompton || city']",GetWeather
what is the forecast for  Sea Isle City  in  Louisiana  for  warmer  weather,What will be the forecast for Sea Isle City in Alabama for warmer weather?,"['Sea Isle City || city', 'Louisiana || state', 'warmer || condition_temperature']",GetWeather
what is the forecast for  Sea Isle City  in  Louisiana  for  warmer  weather,"What's the forecast for Sea Isle City, Louisiana for warm weather?","['Sea Isle City || city', 'Louisiana || state', 'warmer || condition_temperature']",GetWeather
what is the forecast for  Sea Isle City  in  Louisiana  for  warmer  weather,"What is the forecast for Sea Isle City, Louisiana with the possibility of warm weather?","['Sea Isle City || city', 'Louisiana || state', 'warmer || condition_temperature']",GetWeather
what is the forecast for  Sea Isle City  in  Louisiana  for  warmer  weather,What's the forecast for Sea Isle City in Louisiana for warm weather next week?,"['Sea Isle City || city', 'Louisiana || state', 'warmer || condition_temperature']",GetWeather
what is the forecast for  Sea Isle City  in  Louisiana  for  warmer  weather,"How will the temperature of Sea Isle City, Louisiana be this week with warm temperatures?","['Sea Isle City || city', 'Louisiana || state', 'warmer || condition_temperature']",GetWeather
what is the forecast for  Sea Isle City  in  Louisiana  for  warmer  weather,"What's the forecast for Sea Isle City, Louisiana for warmer weather?","['Sea Isle City || city', 'Louisiana || state', 'warmer || condition_temperature']",GetWeather
what is the forecast for  Sea Isle City  in  Louisiana  for  warmer  weather,"What is the weather forecast for Sea Isle City, Louisiana for warmer weather?","['Sea Isle City || city', 'Louisiana || state', 'warmer || condition_temperature']",GetWeather
what is the forecast for  Sea Isle City  in  Louisiana  for  warmer  weather,What are the forecasts for Sea Isle City in Louisiana for warmer weather?,"['Sea Isle City || city', 'Louisiana || state', 'warmer || condition_temperature']",GetWeather
what is the forecast for  Sea Isle City  in  Louisiana  for  warmer  weather,"What is expected for Sea Isle City, Louisiana, in the coming months, given warmer weather.?","['Sea Isle City || city', 'Louisiana || state', 'warmer || condition_temperature']",GetWeather
what is the forecast for  Sea Isle City  in  Louisiana  for  warmer  weather,"When will Sea Isle City get warmer and not as hot as other major cities like Denver, Mississippi and Florida?","['Sea Isle City || city', 'Louisiana || state', 'warmer || condition_temperature']",GetWeather
Tell me the weather forecast for  Island Mountain,What is the weather and forecast for Island Mountain?,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,What is the forecast for Island Mountain from now?,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,"What is the forecast for Island Mountain, Arizona?",['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,What weather is forecasted for Island Mountain?,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,What is the weather forecast for Island Mountain?,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,"How is the weather at Island Mountain, Idaho?",['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,What is the weather at Island Mountain?,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,What would the weather be for Island Mountain?,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,What is the forecast for Island Mountain?,['Island Mountain || city'],GetWeather
Tell me the weather forecast for  Island Mountain,"If the weather at Island Mountain is very bad, what would a forecast be for the next few days?",['Island Mountain || city'],GetWeather
Will it be  snowy  at  04:43 a.m.  in  North Carolina,Is it snowing in North Carolina?,"['snowy || condition_description', '04:43 a.m. || timeRange', 'North Carolina || state']",GetWeather
Will it be  snowy  at  04:43 a.m.  in  North Carolina,Will it snow in North Carolina?,"['snowy || condition_description', '04:43 a.m. || timeRange', 'North Carolina || state']",GetWeather
Will it be  snowy  at  04:43 a.m.  in  North Carolina,Weather and Temperature: Will it snow in North Carolina at 04:43 a.m.?,"['snowy || condition_description', '04:43 a.m. || timeRange', 'North Carolina || state']",GetWeather
