utterance,paraphrase,list_of_slots,intent
Book spot for  7  at  NH   Theressa,Book a place for 7 people in the NH Theressa,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book a space for 7 people in NH Theressa,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book a seat for 7 people in NH Theressa,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book a place for 7 persons in NH Theressa,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book a place for 7 people at the NH Theressa,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book a room for 7 people at NH Theressa,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book a room for 7 people in the NH Theressa,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
book a  restaurant  in  Georgia,Book a restaurant in Georgia,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,Book a Restaurant in Georgia,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,Search a restaurant in Georgia,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,Rent a restaurant in Georgia,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,Rent a Restaurant in Georgia,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,Search and book a restaurant in Georgia,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,Search for a restaurant in Georgia,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,Book your restaurant in Georgia,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,Search and book your restaurant in Georgia,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,Find a restaurant in Georgia,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten with a bar on Elba Island,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten with bar on Elba Island,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten people with bar on Elba Island,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten people with a bar on Elba Island,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten with a bar in Elba,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten with a bar on Elba,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten with bar in Elba,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten in Elba with a bar,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten people with a bar in Elba,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten people with a bar on Elba,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,need a table at a nearby restaurant right now in Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table at a nearby restaurant right now in Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,need a table in a nearby restaurant right now in Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table in a nearby restaurant right now in Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,need a table at a nearby restaurant just now in Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,need a table at a nearby restaurant right now at Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table at a nearby restaurant right now at Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,need a table in a nearby restaurant just now in Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,needing a table at a nearby restaurant right now in Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,need a table in a nearby restaurant right now at Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a far-flung spa town for Lidia, Latasha and Diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a far-flung resort for Lidia, Latasha and Diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a far-flung health resort for Lidia, Latasha and Diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I would like to book a restaurant in a distant ID spa for Lidia, Latasha and Diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I would like to book a restaurant in a far away ID spa for Lidia, Latasha and Diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I would like to book a restaurant in a distant ID spa town for Lidia, Latasha and Diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I would like to book a restaurant in a distant ID resort for Lidia, Latasha and Diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I would like to book a restaurant in a remote ID resort for Lidia, Latasha and Diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I would like to book a restaurant in a distant ID spa resort for Lidia, Latasha and Diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I would like to book a restaurant in a far away ID resort for Lidia, Latasha and Diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
book a table in  FL  for  ten  people,Book a table in FL for ten,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table in FL for ten.,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table in FL for ten people,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table in FL for ten people.,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table in FL for 10 people,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table in FL for ten persons,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table for ten in FL,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table in FL for 10,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table in FL for 10 persons,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table in FL for up to ten people,"['FL || state', 'ten || party_size_number']",BookRestaurant
I want to book a  restaurant  in  Ayer  for  2  people.,I would like to book a restaurant in Ayer for 2 people.,"['restaurant || restaurant_type', 'Ayer || city', '2 || party_size_number']",BookRestaurant
