utterance,paraphrase,list_of_slots,intent
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Need a table for a party of six at the Ringside Steakhouse in the state of Hawaii?,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Need a table for a party of six at the RingSide Steakhouse in the state of Hawaii?,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Need a table for a party of six at the Ringside Steakhouse in the state of Hawaii?,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Need a table for a party of six at the Ringside Steakhouse in the state of Hawaii?,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Need a table for a party of six at the RingSide Steakhouse in the state of Idaho?,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Need a table for a party of six at the RingSide Steakhouse in the state of California?,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Need a table for a party of six at The RingSide Steakhouse in the state of Delaware?,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
Need a table for a party of  six  at the  RingSide Steakhouse  in the state of  Nevada,Need a table for a party of six at the RingSide Steakhouse in Montana?,"['six || party_size_number', 'RingSide Steakhouse || restaurant_name', 'Nevada || state']",BookRestaurant
Book spot for  7  at  NH   Theressa,"At NH Theressa Newborn Books, it's an early Friday evening. Book here for 7!","['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,"Book spot NH Theressa, Bing NH Theressa Books on september 7th?","['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book spot for 7 at NH Theressa?,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book spot for 7 at NH Theressa?,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book NH Theressa for 7 in January 2019.,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Where is there at NH Theressa?,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,"Book spot NH Theressa, Mumbai, India Sept. 16-15, 2019.","['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,"Book for 7 at NH Theressa, South Bank, Pune. Book spot for 2.5% per person!","['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book spot for 7 NH Theressa. Book seat for 7 at NH Theressa. Please note that this book is not available on other sites.,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book a spot for 7 at NH Theressa and you are our guest. Can we book on June 16?,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
book a  restaurant  in  Georgia,Book a restaurant in Georgia?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,book a restaurant in Georgia?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,book a restaurant in Georgia?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,book a restaurant in Georgia.,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,Book a restaurant in Georgia and see photos of it..,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,book restaurant in Georgia.......... write of the restaurant is,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,book a restaurant in Georgia now!,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,"Book a restaurant in Georgia, and enjoy the scenery.","['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,Book a restaurant in Georgia for a romantic dinner.,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,How do I find a good restaurant in Georgia?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba for ten that has a bar.,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba for ten that has a bar.,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba for ten that has a bar.,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba for ten that has a bar.,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba for ten that has a bar.,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba for ten that has a bar. That has a bar.,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba for ten that has bar and a lift. I will need another table to have some extra people.,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba for ten that has a bar. It is not that long. :/,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba that has a bar. It has a bar. I have 4 tats in all.,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,Do I need a table in Elba for ten that has a bar?,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
Book sot for  four  at  Fowlkes,"Book sot for four at Fowlkes in Constance, Wales?","['four || party_size_number', 'Fowlkes || city']",BookRestaurant
Book sot for  four  at  Fowlkes,Is it an honourable stumbling block to book a sot for three at Fowlkes?,"['four || party_size_number', 'Fowlkes || city']",BookRestaurant
Book sot for  four  at  Fowlkes,How can you book a sot for 4 at Fowlkes?,"['four || party_size_number', 'Fowlkes || city']",BookRestaurant
Book sot for  four  at  Fowlkes,Book a sot for four at Fowlkes & Fenwick. He is available to rent.,"['four || party_size_number', 'Fowlkes || city']",BookRestaurant
Book sot for  four  at  Fowlkes,Sot at Fowlkes. I booked a sot for four at Fowlkes. I received a new sot each month.,"['four || party_size_number', 'Fowlkes || city']",BookRestaurant
Book sot for  four  at  Fowlkes,Sot for four at Fowlkes. A true English Pub.,"['four || party_size_number', 'Fowlkes || city']",BookRestaurant
Book sot for  four  at  Fowlkes,Book sot for four at Fowlkes. It is available for three nights.,"['four || party_size_number', 'Fowlkes || city']",BookRestaurant
Book sot for  four  at  Fowlkes,Book sot for four at Fowlkes!,"['four || party_size_number', 'Fowlkes || city']",BookRestaurant
Book sot for  four  at  Fowlkes,Book Sot for four at Fowlkes.,"['four || party_size_number', 'Fowlkes || city']",BookRestaurant
Book sot for  four  at  Fowlkes,Book a pair of socks for four at Fowlkes. Book at Fowlkes.,"['four || party_size_number', 'Fowlkes || city']",BookRestaurant
book spot for  nine  at  Fish Express  in  Mongolia,Book spot for nine at Fish Express in Mongolia?,"['nine || party_size_number', 'Fish Express || restaurant_name', 'Mongolia || country']",BookRestaurant
book spot for  nine  at  Fish Express  in  Mongolia,book spot for nine at Fish Express in Mongolia?,"['nine || party_size_number', 'Fish Express || restaurant_name', 'Mongolia || country']",BookRestaurant
book spot for  nine  at  Fish Express  in  Mongolia,Book spot for nine at Fish Express in Mongolia?,"['nine || party_size_number', 'Fish Express || restaurant_name', 'Mongolia || country']",BookRestaurant
book spot for  nine  at  Fish Express  in  Mongolia,Book spot for nine at Fish Express in Mongolia?,"['nine || party_size_number', 'Fish Express || restaurant_name', 'Mongolia || country']",BookRestaurant
book spot for  nine  at  Fish Express  in  Mongolia,Book spot for nine at Fish Express in Mongolia.,"['nine || party_size_number', 'Fish Express || restaurant_name', 'Mongolia || country']",BookRestaurant
book spot for  nine  at  Fish Express  in  Mongolia,Book spot for four at Fish Express Mongolia?,"['nine || party_size_number', 'Fish Express || restaurant_name', 'Mongolia || country']",BookRestaurant
book spot for  nine  at  Fish Express  in  Mongolia,Book spot for 9 in Fish Express Mongolia?,"['nine || party_size_number', 'Fish Express || restaurant_name', 'Mongolia || country']",BookRestaurant
book spot for  nine  at  Fish Express  in  Mongolia,Book spot at Fish Express Mongolia (24 hours before departure) please.,"['nine || party_size_number', 'Fish Express || restaurant_name', 'Mongolia || country']",BookRestaurant
book spot for  nine  at  Fish Express  in  Mongolia,"Book spot for two at fish express in Mongolia, for a week in advance.","['nine || party_size_number', 'Fish Express || restaurant_name', 'Mongolia || country']",BookRestaurant
