utterance,paraphrase,list_of_slots,intent
What is the weather forecast for  Manassa ?,What's the weather prognosis for Manassas?,['Manassa || city'],GetWeather
What is the weather forecast for  Manassa ?,What's the weather prognosis forManassa?,['Manassa || city'],GetWeather
What is the weather forecast for  Manassa ?,What's the weather prognosis for Manassa?,['Manassa || city'],GetWeather
What is the weather forecast for  Manassa ?,What's the weather prediction for Manassa?,['Manassa || city'],GetWeather
Weather conditions in  East Pasadena,Weather conditions in East Pasadena,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,Weather conditions of East Pasadena,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,Weather conditions at East Pasadena,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,Weather conditions in eastern Pasadena,['East Pasadena || city'],GetWeather
Weather conditions in  East Pasadena,Weather conditions in Eastern Pasadena,['East Pasadena || city'],GetWeather
How  hot  is it in  Hackamore,How hot in Hackamore,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,How warm it is in Hackamore,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,How hot it’s in Hackamore,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,How hot it's in Hackamore,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
How  hot  is it in  Hackamore,How hot it is in Hackamore,"['hot || condition_temperature', 'Hackamore || city']",GetWeather
Will it be  cold  in  Haiti ?,Will There Be Cold in Haiti?.,"['cold || condition_temperature', 'Haiti || country']",GetWeather
Will it be  cold  in  Haiti ?,Will There Be Cold in Haiti??,"['cold || condition_temperature', 'Haiti || country']",GetWeather
Will it be  cold  in  Haiti ?,Will There Be Cold in Haiti?,"['cold || condition_temperature', 'Haiti || country']",GetWeather
Will it be  cold  in  Haiti ?,Will it be cold in Haiti?,"['cold || condition_temperature', 'Haiti || country']",GetWeather
Will it be  cold  in  Haiti ?,Will there be cold in Haiti?,"['cold || condition_temperature', 'Haiti || country']",GetWeather
Will it be  warm  on  Pink Hill ?,Will there be warmth on Pink Hills?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will it get warm on Pink Hills?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will there be warm weather on Pink Hill?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will there be warmth on Pink Hill?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will it get warm on Pink Hill?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
What's the weather in  FL ?,What Is the Weather in Florida?,['FL || state'],GetWeather
What's the weather in  FL ?,What Is the Weather in #FL?,['FL || state'],GetWeather
What's the weather in  FL ?,What Is the Weather in LF?,['FL || state'],GetWeather
What's the weather in  FL ?,What is the climate in FL?,['FL || state'],GetWeather
What's the weather in  FL ?,What Is the Weather in FL?,['FL || state'],GetWeather
Will it be  windy  in  John Day ?,Will there be wind on John Day??,"['windy || condition_description', 'John Day || city']",GetWeather
Will it be  windy  in  John Day ?,Will there be wind on John Day?.,"['windy || condition_description', 'John Day || city']",GetWeather
Will it be  windy  in  John Day ?,Will there be wind in John Day?,"['windy || condition_description', 'John Day || city']",GetWeather
Will it be  windy  in  John Day ?,Will the wind blow on John Day?,"['windy || condition_description', 'John Day || city']",GetWeather
Will it be  windy  in  John Day ?,Will there be wind on John Day?,"['windy || condition_description', 'John Day || city']",GetWeather
what is the weather in  Cotton Valley,what the weather is at Cotton Valley,['Cotton Valley || city'],GetWeather
what is the weather in  Cotton Valley,what the weather is about in Cotton Valley,['Cotton Valley || city'],GetWeather
what is the weather in  Cotton Valley,what the weather is like in Cotton Valley,['Cotton Valley || city'],GetWeather
what is the weather in  Cotton Valley,what the weather is in the Cotton Valley,['Cotton Valley || city'],GetWeather
what is the weather in  Cotton Valley,what the weather is in Cotton Valley,['Cotton Valley || city'],GetWeather
What's the weather in  New Zealand ?,What is the climate in New York?,['New Zealand || country'],GetWeather
What's the weather in  New Zealand ?,What is the climate in New England?,['New Zealand || country'],GetWeather
What's the weather in  New Zealand ?,What is the climate in New Zelanda?,['New Zealand || country'],GetWeather
What's the weather in  New Zealand ?,What is the climate in New Zealand?,['New Zealand || country'],GetWeather
What's the weather in  New Zealand ?,What is the weather for New Zealand?,['New Zealand || country'],GetWeather
What is the weather forecast for my  current position,What the weather forecast is for my current position,['current position || current_location'],GetWeather
What is the weather forecast for my  current position,What is the weather forecast for my current position?,['current position || current_location'],GetWeather
What is the weather forecast for my  current position,What is the weather forecast for my current position,['current position || current_location'],GetWeather
What is the weather forecast for my  current position,What’s the weather forecast for my current position,['current position || current_location'],GetWeather
What is the weather forecast for my  current position,What's the weather forecast for my current position,['current position || current_location'],GetWeather
What will the weather be in  ID ?,Which weather will be in ID?.,['ID || state'],GetWeather
What will the weather be in  ID ?,Which weather will be in ID??,['ID || state'],GetWeather
What will the weather be in  ID ?,What will the weather be in ID?,['ID || state'],GetWeather
What will the weather be in  ID ?,Which weather will be in ID?,['ID || state'],GetWeather
What will the weather be in  ID ?,What is the weather going to be in ID?,['ID || state'],GetWeather
Will it be  hot   in 1 minute  in  Massachusetts,Is it hot 1 minute in Massachusetts?,"['hot || condition_temperature', 'in 1 minute || timeRange', 'Massachusetts || state']",GetWeather
Will it be  hot   in 1 minute  in  Massachusetts,Will it be hot for 1 minute in Massachusetts,"['hot || condition_temperature', 'in 1 minute || timeRange', 'Massachusetts || state']",GetWeather
Will it be  hot   in 1 minute  in  Massachusetts,Will it be hot 1 minute in Massachusetts,"['hot || condition_temperature', 'in 1 minute || timeRange', 'Massachusetts || state']",GetWeather
Will it be  hot   in 1 minute  in  Massachusetts,Will it be hot 1 minute in Massachusetts?,"['hot || condition_temperature', 'in 1 minute || timeRange', 'Massachusetts || state']",GetWeather
Will it be  hot   in 1 minute  in  Massachusetts,Is it hot for 1 minute in Massachusetts?,"['hot || condition_temperature', 'in 1 minute || timeRange', 'Massachusetts || state']",GetWeather
how's the forecast for my  current spot,how is the prediction for my current post,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,how is the prediction for my present place,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,how is the prediction of my current position,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,how is the prediction for my current place,['current spot || current_location'],GetWeather
how's the forecast for my  current spot,how is the prediction for my current position,['current spot || current_location'],GetWeather
humidity  in  Netawaka   WI,Humidity in Netawaka.,"['humidity || condition_description', 'Netawaka || city', 'WI || state']",GetWeather
humidity  in  Netawaka   WI,Humidity in Netawaka,"['humidity || condition_description', 'Netawaka || city', 'WI || state']",GetWeather
humidity  in  Netawaka   WI,Humidity in NetawakaWI,"['humidity || condition_description', 'Netawaka || city', 'WI || state']",GetWeather
humidity  in  Netawaka   WI,Humidity in Netawaka WI,"['humidity || condition_description', 'Netawaka || city', 'WI || state']",GetWeather
humidity  in  Netawaka   WI,Humidity in Netawaka WI,"['humidity || condition_description', 'Netawaka || city', 'WI || state']",GetWeather
Will it be  hot  in the  current place ?,Will it be hot here?,"['hot || condition_temperature', 'current place || current_location']",GetWeather
Will it be  hot  in the  current place ?,Will it be hot at the present place?,"['hot || condition_temperature', 'current place || current_location']",GetWeather
Will it be  hot  in the  current place ?,Will it be hot in the current place?,"['hot || condition_temperature', 'current place || current_location']",GetWeather
Will it be  hot  in the  current place ?,Will it be hot at the current location?,"['hot || condition_temperature', 'current place || current_location']",GetWeather
Will it be  hot  in the  current place ?,Will it be hot in the present place?,"['hot || condition_temperature', 'current place || current_location']",GetWeather
What is the weather like in  Peru  in  October,Which is the weather in Peru in October,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What weather is like in Peru in October,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What the weather is like in Perú in October,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What the weather is like in Peru in October?,"['Peru || country', 'October || timeRange']",GetWeather
What is the weather like in  Peru  in  October,What the weather is like in Peru in October,"['Peru || country', 'October || timeRange']",GetWeather
What will the weather be  nearby  in  Delaware ?,What weather will be around in Delaware??,"punctuation: insertion of two consecutive question marks, remove one.",GetWeather
What will the weather be  nearby  in  Delaware ?,What weather will be around in Delaware?,"['nearby || spatial_relation', 'Delaware || state']",GetWeather
