utterance,paraphrase,list_of_slots,intent
Book spot in  twelve hours nineteen minutes and seven seconds from now  at a  cafe  that serves  molise,Ensure you have reserved space to enjoy some delicious Molise food by booking it in exactly eleven hour forty-nine minute fifty-three second period of time from now on wards...,"['twelve hours nineteen minutes and seven seconds from now || timeRange', 'cafe || restaurant_type', 'molise || cuisine']",BookRestaurant
Book spot in  twelve hours nineteen minutes and seven seconds from now  at a  cafe  that serves  molise,Reserve yourself up for great food by securing yourselfn reservations with us here!,"['twelve hours nineteen minutes and seven seconds from now || timeRange', 'cafe || restaurant_type', 'molise || cuisine']",BookRestaurant
Book spot in  twelve hours nineteen minutes and seven seconds from now  at a  cafe  that serves  molise,Get ready to savor some tasty dishes of molisse- make sure ypy hit thier footsteps today!,"['twelve hours nineteen minutes and seven seconds from now || timeRange', 'cafe || restaurant_type', 'molise || cuisine']",BookRestaurant
Book spot in  twelve hours nineteen minutes and seven seconds from now  at a  cafe  that serves  molise,In just about half day plus two three quarters extra ours are left until you can enter café's name HERE,"['twelve hours nineteen minutes and seven seconds from now || timeRange', 'cafe || restaurant_type', 'molise || cuisine']",BookRestaurant
Book spot in  twelve hours nineteen minutes and seven seconds from now  at a  cafe  that serves  molise,You're running out of time if you want eat here sooner rather than leter!,"['twelve hours nineteen minutes and seven seconds from now || timeRange', 'cafe || restaurant_type', 'molise || cuisine']",BookRestaurant
Book me a reservation for a  javanese   bar  in  Texas,Secure a reservation for me at a Texan Javanese bar.,"['javanese || cuisine', 'bar || restaurant_type', 'Texas || state']",BookRestaurant
Book me a reservation for a  javanese   bar  in  Texas,I'd like you to book a reservation at a bar in Texas that serves Javanese cuisine.,"['javanese || cuisine', 'bar || restaurant_type', 'Texas || state']",BookRestaurant
Book me a reservation for a  javanese   bar  in  Texas,Can you help me make a reservation for an establishment in Texas that specializes in Javanese drinks?,"['javanese || cuisine', 'bar || restaurant_type', 'Texas || state']",BookRestaurant
Book me a reservation for a  javanese   bar  in  Texas,Please arrange for a table booking at a Texas-based bar with Javanese-inspired offerings.,"['javanese || cuisine', 'bar || restaurant_type', 'Texas || state']",BookRestaurant
Book me a reservation for a  javanese   bar  in  Texas,"I need assistance reserving a spot at an establishment that serves drinks from the Java region, located in Texas.","['javanese || cuisine', 'bar || restaurant_type', 'Texas || state']",BookRestaurant
Book me a reservation for a  javanese   bar  in  Texas,Could you please book me into an authentic Texan locale where I can enjoy beverages influenced by the Javanese culture?,"['javanese || cuisine', 'bar || restaurant_type', 'Texas || state']",BookRestaurant
Book me a reservation for a  javanese   bar  in  Texas,Make sure to reserve me place at some drinking spot serving up some delightful javan flavours - right here in texaz!,"['javanese || cuisine', 'bar || restaurant_type', 'Texas || state']",BookRestaurant
Book me a reservation for a  javanese   bar  in  Texas,"Would it be possible for you to book me into one of those bars offering signature cocktails inspired by Java's vibrant culture and found right here, deep within texas","['javanese || cuisine', 'bar || restaurant_type', 'Texas || state']",BookRestaurant
Book me a reservation for a  javanese   bar  in  Texas,I'm looking for recommendations on bars specializing in both texaxn and javense cuisine - could i get your recommendations please? ,"['javanese || cuisine', 'bar || restaurant_type', 'Texas || state']",BookRestaurant
Book me a reservation for a  javanese   bar  in  Texas,Informal: Can ya hook us up w'a sight inside one o' them there cool texas haunts servin' up mighty fine n' uniqye jams flavoured with seasonings hailing from eastern java? ,"['javanese || cuisine', 'bar || restaurant_type', 'Texas || state']",BookRestaurant
I want to book an  outdoor   restaurant  for  Sat .,I'd like to reserve an open-air eatery for Saturday.,"['outdoor || facility', 'restaurant || restaurant_type', 'Sat || timeRange']",BookRestaurant
I want to book an  outdoor   restaurant  for  Sat .,My plan is to make a reservation at a restaurant with outdoor seating for Saturday.,"['outdoor || facility', 'restaurant || restaurant_type', 'Sat || timeRange']",BookRestaurant
I want to book an  outdoor   restaurant  for  Sat .,"On Saturday, I would like to book a table at an al fresco dining establishment.","['outdoor || facility', 'restaurant || restaurant_type', 'Sat || timeRange']",BookRestaurant
I want to book an  outdoor   restaurant  for  Sat .,"For the upcoming Saturday, I wish to reserve an outdoor restaurant.","['outdoor || facility', 'restaurant || restaurant_type', 'Sat || timeRange']",BookRestaurant
I want to book an  outdoor   restaurant  for  Sat .,I am interested in reserving an outside restaurant for this coming Saturday.,"['outdoor || facility', 'restaurant || restaurant_type', 'Sat || timeRange']",BookRestaurant
I want to book an  outdoor   restaurant  for  Sat .,Booking a restaurant with outdoor seating is what I want for Saturday.,"['outdoor || facility', 'restaurant || restaurant_type', 'Sat || timeRange']",BookRestaurant
I want to book an  outdoor   restaurant  for  Sat .,Saturday is when I want to schedule a reservation at an open-air eatery.,"['outdoor || facility', 'restaurant || restaurant_type', 'Sat || timeRange']",BookRestaurant
I want to book an  outdoor   restaurant  for  Sat .,I'm looking to book a table outside at a restaurant on Sat.,"['outdoor || facility', 'restaurant || restaurant_type', 'Sat || timeRange']",BookRestaurant
I want to book an  outdoor   restaurant  for  Sat .,"On Sat., my intention is reserving seats in the patio area of the chosen establishment.","['outdoor || facility', 'restaurant || restaurant_type', 'Sat || timeRange']",BookRestaurant
I want to book an  outdoor   restaurant  for  Sat .,"For this coming Sat., my preference lies in booking seats outdoors at the selected eating place.","['outdoor || facility', 'restaurant || restaurant_type', 'Sat || timeRange']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe  ,I want to make a reservation for Kaitlin and myself at the Lone Star Cafe.,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe  ,I'd like to reserve a table for me and Kaitlin at the Lone Star Cafe.,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe  ,Booking a reservation for Kaitlin and me at Lone Star Cafe is what I desire.,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe  ,Can you please book a reservation for Kaitlin and me at Lone Star Cafe?,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe  ,I am interested in reserving a table for myself and Kaitlin at the Lone Star Cafe.,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe  ,Could we get a booking made for me and Kaitlin at the Lone Star Cafe?,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe  ,My request is to book a reservation for myself as well as Kaitlin at the Lone Star Cafe.,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe  ,"I wish to secure reservations for both myself and Kailtin, specifically, we would like it if it were done so in regards to dining arrangements that will take place over there now or around such time in concurrence with considering how our presences might interfere within these plans during this anticipated outing now also getting set up here already reserved upon arrival","['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe  ,Lone star cafe- can you arrange us seated together? Booking required; one person with name 'kailtin' wants tables reserved please,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
I would like to book a reservation for  kaitlin and I  at  Lone Star Cafe  ,'Lone star cafe'- I really want you guys do arrange bookings adequately enough; refering specifically towards reserving two seats here wherever possible' Now then this specific seating has been arranged mainly because those may be better positioning relative nonetheless by referring exclusively especially whenever when there are multiple requests of arranging seating in this manner,"['kaitlin and I || party_size_description', 'Lone Star Cafe || restaurant_name']",BookRestaurant
