utterance,paraphrase,list_of_slots,intent
Book spot for  7  at  NH   Theressa,Book spot for 7 at NH Theressa.,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book spot for 7 at NH Theressa for 7,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book spot for 7 at NH Theressa for 7,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book spot for 7 at NH Theressa for 7,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book spot for 7 at NH Theressa for 7,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book spot for 7 at NH Theressa is available.,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
Book spot for  7  at  NH   Theressa,Book spot for 7 at NH Theressa is available.,"['7 || party_size_number', 'NH || state', 'Theressa || city']",BookRestaurant
book a  restaurant  in  Georgia,How can I book a restaurant in Georgia in Georgia?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,How can I book a restaurant in Georgia in Georgia?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,How can I book a restaurant in Georgia in Georgia?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,How can I book a restaurant in Georgia in Georgia?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,How can I book a restaurant in Georgia in the future?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,How can I book a restaurant in Georgia in the future?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,How can I book a restaurant in Georgia in the future?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,How can I book a restaurant in Georgia in the future?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,How can I book a restaurant in Georgia in 2017?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
book a  restaurant  in  Georgia,How can I book a restaurant in Georgia in 2017?,"['restaurant || restaurant_type', 'Georgia || country']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba for ten that has a bar,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba for ten that has a bar,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba for ten that has a bar,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table in Elba for ten that has a bar,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten that has a bar.,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten that has a bar.,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten that has a bar.,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten that has a bar.,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten that has a bar,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
I need a table in  Elba  for  ten  that has a  bar,I need a table for ten that has a bar,"['Elba || city', 'ten || party_size_number', 'bar || restaurant_type']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table at a close-by restaurant right now in Marco.,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table at a close-by restaurant right now in Marco.,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table at a close-by restaurant right now in Marco.,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table at a close-by restaurant right now in Marco.,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table at a close-by restaurant right now in Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table at a close-by restaurant right now in Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table at a close-by restaurant right now in Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table at a close-by restaurant right now in Marco,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table at a close-by restaurant right now in Marco.,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
need a table at a  close-by   restaurant  right  now  in  Marco,Need a table at a close-by restaurant right now in Marco.,"['close-by || spatial_relation', 'restaurant || restaurant_type', 'now || timeRange', 'Marco || city']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a distant ID spa for lidia, latasha and diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a distant ID spa for lidia, latasha and diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a distant ID spa for lidia, latasha and diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a distant ID spa for lidia, latasha and diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a distant ID spa for lidia, latasha, and diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a distant ID spa for lidia, latasha, and diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a distant ID spa for lidia, latasha, and diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a distant ID spa for lidia, latasha, and diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a distant ID spa for lidia, latasha, and diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
"I want to book a  restaurant  in a  distant   ID   spa  for  lidia, latasha and diann .","I want to book a restaurant in a distant ID spa for lidia, latasha, and diann.","['restaurant || restaurant_type', 'distant || spatial_relation', 'ID || state', 'spa || facility', 'lidia, latasha and diann || party_size_description']",BookRestaurant
book a table in  FL  for  ten  people,book a table for ten people in FL for ten,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,book a table for ten people in FL for ten,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,book a table for ten people in FL for ten,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,book a table for ten people in FL for ten,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table for ten people in FL for ten,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table for ten people in FL for ten,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table for ten people in FL for ten,"['FL || state', 'ten || party_size_number']",BookRestaurant
book a table in  FL  for  ten  people,Book a table for ten people in FL for ten,"['FL || state', 'ten || party_size_number']",BookRestaurant
